place_id,historical_name,county_id,authority_id,method,needs_review
1868,Lyepawesz,4,893,modern,0
1869,Lyepawyez,4,893,modern,0
1870,Lyplan,1,939,manual,0
1871,Lyplyan,1,939,manual,0
1872,Lypovcz,2,910,orthographic-exact,0
1873,Lypowcz,1,940,modern,0
1874,Lypowcz,2,910,orthographic-exact,0
1875,Lypowecz,1,940,modern,0
1876,Lyppa,3,911,manual,1
1877,Lyppincz,1,941,manual,0
1878,Lyppowcz,2,910,orthographic-exact,0
1879,Lyppowcz,4,942,modern,0
1880,Lyppowcz pertinentie,4,942,modern,0
1881,"Lyppowcz, Mellessowcz",1,940,modern,0
1882,Lyppycha,1,943,manual,0
1883,Lyppycza,1,943,manual,0
1884,Lyppyncz,1,941,manual,0
1885,"Lyppyncz, Mellessowcz",1,940,modern,0
1886,Lypsycza,1,944,manual,0
1887,Lypsyncz,1,941,manual,0
1888,Lypyncz,1,941,manual,0
1889,Lythowanich,4,907,modern,0
1890,Lythwanychy uterque ad Gara,4,907,modern,0
1891,Lythwanychy uterque ad Gora,4,907,modern,0
1892,Lywbeschycha-ad Nagh Kemlek,1,931,manual,1
1893,Lywbesthycza-ad Kemlek,1,945,manual,1
1894,Lywblyana,4,946,singleton,0
1895,Lywdbreg,1,912,modern,0
1896,Lywdbreg-castrum / Provincia Superior et Inferior / oppidum,1,912,modern,0
1897,Lywdbreg-inferior provincia,1,912,modern,0
1898,Lywdbreg-superior provincia,1,912,modern,0
1899,Lywdbregh,1,912,modern,0
1900,Lywdbregh cum pertinentiis,1,912,modern,0
1901,"Lywpkowcz, Zerdahel S.",1,947,manual,1
1902,Lyzychyncz,1,948,singleton,0
1903,Machkowcz,1,949,modern,0
1904,Machowcz,1,949,modern,0
1905,Magalocz,1,950,manual,0
1906,Magalowcz,1,950,manual,0
1907,Magerlak,1,951,manual,1
1908,Magwrechya,1,952,manual,0
1909,Magyerlak,1,953,manual,1
1910,Mahowcz,4,954,singleton,0
1911,Makowcz,1,949,modern,0
1912,Malchewcz,1,955,singleton,0
1913,Malchewcz,4,956,manual,1
1914,Malchewcz-de Reka,1,957,singleton,0
1915,Malchewczy,4,956,manual,1
1916,Malikowcz,1,949,modern,0
1917,Malkowch,4,958,singleton,0
1918,Manchewcz,1,959,manual,0
1919,Marchan,2,960,modern,0
1920,Marchyan,2,960,modern,0
1921,Marcowcz,1,949,modern,0
1922,"Marcowcz, Chemerowcz",1,961,singleton,0
1923,Margytholcz,2,962,modern,0
1924,Marhtonpathaka,1,963,manual,1
1925,Markoucz,1,949,modern,0
1926,Markowch,1,949,modern,0
1927,Markowcz,1,949,modern,0
1928,Markwssewcz,4,964,singleton,0
1929,Marocha,1,965,manual,1
1930,Marocha Zent Iwan,4,966,modern,0
1931,Marocha Zenth Iwan,4,966,modern,0
1932,Marochazenthiwan,4,966,modern,0
1933,Marosolcz,2,967,singleton,0
1934,"Marosolcz, Krysolyan",2,968,manual,1
1935,Maroucha,1,969,singleton,0
1936,Marthon Pathaka,1,963,manual,1
1937,Marthonpatha,1,963,manual,1
1938,Marthonpathaca,1,963,manual,1
1939,Marthonpathaka,1,963,manual,1
1940,Marthynancz,2,970,manual,0
1941,Marthynche,2,971,modern,0
1942,Marthyncz,2,971,modern,0
1943,"Marthyncz, Gwbassewo",2,972,modern,0
1944,"Marthynczy, Gwbassewo",2,972,modern,0
1945,Marthyndol,2,973,manual,1
1946,Marthynowcz,1,974,manual,0
1947,Marthynyancz,2,970,manual,0
1948,Marthynzka Wez,4,975,modern,0
1949,Marthynzkawez,4,975,modern,0
1950,Marthynzky,2,976,singleton,0
1951,Martin Dol,2,977,manual,1
1952,Martincz,2,971,modern,0
1953,Martindol,2,978,manual,1
1954,Martindoll,2,979,manual,1
1955,Martinowcz,3,980,manual,1
1956,Martinuszkawez,4,975,modern,0
1957,Martinzka Wez,4,975,modern,0
1958,Martinzkawesz,4,975,modern,0
1959,Martinzkawez,4,975,modern,0
1960,Martynancz,2,970,manual,0
1961,Martyncz,2,971,modern,0
1962,"Martyncz, Gubaszewo",2,972,modern,0
1963,Martyndol,2,981,manual,1
1964,Martynoucz,3,982,manual,1
1965,Martynyancz,2,970,manual,0
1966,"Martynyancz, Kochycze, Nowaky, Werbanowcz",2,970,manual,0
1967,Martynzka Wez,4,975,modern,0
1968,Martynzka Wyez,4,975,modern,0
1969,Martynzkawez,4,975,modern,0
1970,Maryancz,1,983,manual,1
1971,Maryasovcz,2,984,orthographic-exact,0
1972,Maryassoucz,2,984,orthographic-exact,0
1973,Maryassowcz,2,984,orthographic-exact,0
1974,"Maryassowcz, Krysowlyan",2,985,singleton,0
1975,Marygodowcz,2,962,modern,0
1976,Marygolthowcz,2,962,modern,0
1977,Maryncz,4,986,manual,1
1978,Mathewsowcz,1,987,manual,1
1979,"Mathewsowcz, Zerdahel",1,987,manual,1
1980,Mathwch,1,988,manual,1
1981,"Mathwsowcz, Marthynowcz",1,989,manual,1
1982,Maycowcz,1,949,modern,0
1983,Maykowcz,1,949,modern,0
1984,Mechenycze,1,990,manual,1
1985,Medue,4,991,modern,0
1986,Medvevara,4,991,modern,0
1987,Medvewar,4,991,modern,0
1988,Medwe,4,991,modern,0
1989,Medwe-bona castri,4,991,modern,0
1990,Medwe-castrum (bona),4,991,modern,0
1991,Medwe-pertinentie ad castrum,4,991,modern,0
1992,Medwedwar,4,991,modern,0
1993,Medwedwara cum pertinentiis,4,991,modern,0
1994,Medwewar,4,991,modern,0
1995,"Medwewar,Sczezhwpnycze, Zlanowch-cum pertinentiis",4,991,modern,0
1996,Medwewara,4,991,modern,0
1997,Megereche,1,952,manual,0
1998,Megereche cum provincia,1,992,manual,0
1999,Megerlak,1,993,manual,1
2000,Meglech,1,994,manual,0
2001,Meglich,1,995,manual,1
2002,Megwrechya,1,952,manual,0
2003,Megwrechye,1,952,manual,0
2004,Megwrechye-oppidum,1,996,manual,0
2005,Megye,1,997,singleton,0
2006,Megyerechye,1,952,manual,0
2007,Megyerlok,1,998,singleton,0
2008,Megyrechya,1,952,manual,0
2009,Megywreche,1,952,manual,0
2010,Megywrechye,1,952,manual,0
2011,Mekchenycze,1,999,singleton,0
2012,Mellesowcz,1,1000,manual,1
2013,"Mellesowcz, Palychna",1,1001,manual,0
2014,Mellessowcz,1,1002,manual,1
2015,Melnesowcz,1,1002,manual,1
2016,Mendzent,3,1003,manual,1
2017,Mendzenth,1,1004,manual,0
2018,Mendzenth,3,1003,manual,1
2019,Meryna,4,1005,modern,0
2020,Merynnya,4,1005,modern,0
2021,Mihalowcz,1,1006,manual,0
2022,Miholya,4,1007,manual,0
2023,Miholya-prioratus Auranae,4,1007,manual,0
2024,Mikchewcz,4,1008,modern,0
2025,Mikechincz,1,1009,manual,0
2026,Miketincz,1,1010,manual,0
2027,Mikwlych,4,1011,orthographic-fuzzy,1
2028,Mikwlychy sub Medwe,4,1011,orthographic-fuzzy,1
2029,Milethyncz,1,1012,manual,0
2030,Mindzenth,1,1004,manual,0
2031,Mirina,4,1013,orthographic-exact,0
2032,Mirynna,4,1013,orthographic-exact,0
2033,Mislenincz,1,1014,manual,0
2034,Mlaka,1,1015,singleton,0
2035,Mlaka,4,1016,singleton,0
2036,"Mlaka, Lochylnycza",4,1017,modern,0
2037,"Mlaka, Lochynycha",4,1017,modern,0
2038,"Mlaka, Nowaky, Zenth Gergh",4,1018,singleton,0
2039,"Mlaka, Syslyanoychi",4,1019,modern,0
2040,"Mlaka, Sysslyawychy",4,1019,modern,0
2041,Mnochowcz,1,1020,manual,1
2042,Mochila,1,1021,manual,0
2043,Mochrycha,1,1022,manual,0
2044,Mochw,1,1023,manual,0
2045,Mochyla,1,1021,manual,0
2046,Mochylo,1,1024,manual,0
2047,Modrowcz,1,1025,singleton,0
2048,Moghoyna-de Kaproncza,1,1026,manual,0
2049,Mogowina ad Kaproncza,1,1026,manual,0
2050,Mogoyna,1,1027,manual,0
2051,Mokrycza,1,1028,manual,0
2052,Molwe ad Zenth Gergwara,1,1029,manual,1
2053,Molwycza,4,1030,modern,0
2054,Molwycze,4,1030,modern,0
2055,Molwycze ad Okych,4,1030,modern,0
2056,Molwycze-judicatus ad castrum Okych,4,1030,modern,0
2057,Molywa,1,1031,manual,0
2058,Molywycza,4,1030,modern,0
2059,Monchewcz,1,1032,manual,0
2060,Monchowcz,1,1033,manual,0
2061,Monozlo,1,1034,manual,0
2062,Monozlo cum pertinentiis,1,1034,manual,0
2063,Monozlo-cum pertinentiis,1,1034,manual,0
2064,Monozlo-cum pertinentiss,1,1034,manual,0
2065,Monozlo-in pertinentiis,1,1034,manual,0
2066,Morawcz,1,1035,manual,0
2067,Morawecz,1,1035,manual,0
2068,Mosyna,1,1036,manual,0
2069,Mosynya,1,1036,manual,0
2070,"Mosynya, Meglecz",1,1037,manual,0
2071,Moykowcz,4,1038,singleton,0
2072,"Mraczlin, Korylowcz",4,1039,orthographic-exact,0
2073,Mraczlyn,4,1040,singleton,0
2074,"Mraczlyn, Korylowcz",4,1039,orthographic-exact,0
2075,Mwsyna,1,1041,manual,0
2076,"Myhalaowcz, Lypowcz",1,1042,manual,1
2077,Myhalencz,1,1043,manual,0
2078,Myhalewcz,1,1006,manual,0
2079,Myhalewcz*,1,1006,manual,0
2080,Myhalowcz,1,1006,manual,0
2081,"Myhalyownicza, Lypowcz",1,1044,manual,1
2082,Myhawlancz-ad Galgoncza,1,1045,modern,0
2083,Myhola,4,1007,manual,0
2084,Myholancz,1,1045,modern,0
2085,Myholcz,1,1045,modern,0
2086,"Myholcz oppidum, Fodorocz",1,1046,modern,0
2087,"Myholcz, Fodrowcz",1,1046,modern,0
2088,Myholczi,1,1045,modern,0
2089,Myholnya,4,1047,manual,0
2090,Myholya,4,1007,manual,0
2091,Myholyancz,1,1045,modern,0
2092,Myhowlancz-ad Galgoncza,1,1045,modern,0
2093,Mykchecz-cum pertinentiis,4,1008,modern,0
2094,Mykchowcz cum pertinentiis,4,1008,modern,0
2095,Mykethincz,1,1010,manual,0
2096,Mykethyncz,1,1010,manual,0
2097,Myketyncz,1,1010,manual,0
2098,Mykolych,4,1011,orthographic-fuzzy,1
2099,Mykolychy,4,1011,orthographic-fuzzy,1
2100,Mykoucz,1,1048,orthographic-exact,0
2101,Mykowcz,1,1048,orthographic-exact,0
2102,Mykowcz,4,1049,singleton,0
2103,Mykusewcz,1,1050,manual,0
2104,Mykwlch,4,1011,orthographic-fuzzy,1
2105,Mykwlich,4,1011,orthographic-fuzzy,1
2106,Mykwlwch,4,1011,orthographic-fuzzy,1
2107,Mykwlych,4,1011,orthographic-fuzzy,1
2108,Mykwlychy,4,1011,orthographic-fuzzy,1
2109,Mylethincz,1,1012,manual,0
2110,Mylethynch,1,1012,manual,0
2111,"Mylethynch, Kamarcha",1,1051,manual,1
2112,Mylethyncz,1,1012,manual,0
2113,"Mylethyncz, Camarcha",1,1051,manual,1
2114,Myndchenth,1,1052,manual,1
2115,Myndczenth,3,1003,manual,1
2116,Myndczenth cum pertinentiis,3,1003,manual,1
2117,Myndczenth-cum pertinentiis,3,1003,manual,1
2118,Myndzeenth,1,1004,manual,0
2119,Myndzenth,1,1004,manual,0
2120,Myndzenth,3,1003,manual,1
2121,Myndzenth,4,1053,manual,1
2122,Myndzenth-ad Racham,1,1054,manual,1
2123,Mynthzenth,1,1004,manual,0
2124,Mynzenth,1,1004,manual,0
2125,Myrenye,4,1005,modern,0
2126,Myrkocz,2,154,manual,0
2127,Myrkoucz,2,154,manual,0
2128,Myrkowcz,2,154,manual,0
2129,"Myrkowcz, Beleyczy",2,154,manual,0
2130,"Myrkowcz, Brezowa",2,1055,manual,0
2131,Myryna,4,1013,orthographic-exact,0
2132,Myryne,4,1005,modern,0
2133,Myrynne,4,1005,modern,0
2134,Myrynnye,4,1005,modern,0
2135,Myrynye,4,1005,modern,0
2136,Myrynye (Zomzed-castrum),4,1005,modern,0
2137,Myslenynch,1,1014,manual,0
2138,Nag Gara,4,1056,manual,0
2139,Nag Tapalowcz,3,1057,orthographic-fuzzy,1
2140,Nagh Gara,4,1056,manual,0
2141,Nagh Kemlek,1,739,modern,0
2142,"Nagh Kemlek, Brezowecz",1,739,modern,0
2143,"Nagh Kemlek, Gregwrowcz",1,739,modern,0
2144,"Nagh Kemlek, sub",1,739,modern,0
2145,Nagh Mlaka,4,1058,modern,0
2146,Nagh Tabor,2,1059,modern,0
2147,Nagh Thabor,2,1059,modern,0
2148,Nagh Thapalocz,3,1060,manual,0
2149,Nagh Thopalocz,3,1057,orthographic-fuzzy,1
2150,Naghfalw,1,1061,singleton,0
2151,Naghkemlek,1,739,modern,0
2152,"Naghkemlek, Brezowycza",1,739,modern,0
2153,"Naghkemlek, sub",1,739,modern,0
2154,Naghmlaka,4,1058,modern,0
2155,Naghthapaloch,3,1060,manual,0
2156,"Naghy Kemlek, Brezowycza, Gregwrowcz",1,1062,singleton,0
2157,NaghyMlaka,4,1058,modern,0
2158,Nagkemlek,1,739,modern,0
2159,Nagy Thabor,2,1059,modern,0
2160,Nagykemlek,1,739,modern,0
2161,Nagymlaka,4,1058,modern,0
2162,Nagythabor,2,1059,modern,0
2163,Narth,1,1063,manual,1
2164,Nasenyna,2,1064,orthographic-exact,0
2165,Naseuyna,2,1065,singleton,0
2166,Nassenya,2,1066,singleton,0
2167,Nassenyna,2,1064,orthographic-exact,0
2168,"Nedelancz, Gayancz",2,1067,modern,0
2169,"Nedelyancz, Gayancz",2,1067,modern,0
2170,Nepesa,4,1068,modern,0
2171,Nesethyno,1,1069,manual,1
2172,Nethech,1,1070,manual,0
2173,Nethecz,1,1070,manual,0
2174,Nezethyno,1,1071,singleton,0
2175,Neznan,1,1072,manual,1
2176,Neznanheg,1,1073,manual,0
2177,Neznanhege,1,1073,manual,0
2178,Neznanhegh,1,1073,manual,0
2179,Nezpesa,4,1068,modern,0
2180,Nezpessa,4,1068,modern,0
2181,Nezpest,4,1068,modern,0
2182,Nezpesya,4,1068,modern,0
2183,Nobiles unius sessionis,4,1074,singleton,0
2184,Nofkowcz,1,1075,manual,0
2185,"Nouigrad, Zdenchecz",4,1076,manual,0
2186,"Nouigrad, Zdenchecz, Jezero, Martinzkawez",4,1077,manual,0
2187,Nouigrad-castrum cum pertinantiis,4,1078,manual,0
2188,Nova Villa sub Gemlech,1,1079,manual,1
2189,Nova Zenth Marthon,1,1080,manual,0
2190,Nove Chiche,4,1081,orthographic-fuzzy,1
2191,Nove Chyche,4,1081,orthographic-fuzzy,1
2192,Novechyche,4,1081,orthographic-fuzzy,1
2193,Novigrad,4,1078,manual,0
2194,Novigrad-castellum cum pertinentiis,4,1078,manual,0
2195,Nowa Zenth Marton,1,1080,manual,0
2196,Nowak,1,1082,modern,0
2197,Nowak,4,1083,manual,0
2198,Nowak ad Zenth Gergwara,1,1082,modern,0
2199,"Nowak, Thernowycha",4,1083,manual,0
2200,Nowak-ad Achynam,1,1084,manual,1
2201,Nowakowcz,4,1085,manual,0
2202,Nowakowecz,4,1085,manual,0
2203,Nowazenthmarton,1,1080,manual,0
2204,Nowe Chyche,4,1081,orthographic-fuzzy,1
2205,Nowe Chychye,4,1081,orthographic-fuzzy,1
2206,Nowechyche,4,1081,orthographic-fuzzy,1
2207,Nowygrad,4,1078,manual,0
2208,Nowygrad aliter Zdenchecz,4,1076,manual,0
2209,Nowygrad cum pertinentiis,4,1078,manual,0
2210,"Nowygrad, Zdenchecz",4,1076,manual,0
2211,Nowygrad-castellum cum pertinentiis,4,1078,manual,0
2212,Obchewch,1,1086,manual,0
2213,Obchewcz,1,1086,manual,0
2214,Obed,1,1087,modern,0
2215,Obed-St. Trinitas,1,1087,modern,0
2216,Obranowcz Zenthmichael,1,1088,manual,1
2217,Obrecz,4,1089,modern,0
2218,Obrees,2,1090,manual,0
2219,Obrees,4,1089,modern,0
2220,Obres,1,1091,modern,0
2221,Obres,2,1090,manual,0
2222,Obres,4,1089,modern,0
2223,"Obres, Athak, Temeryo",1,443,modern,0
2224,"Obres, Chresnew",2,1090,manual,0
2225,"Obres, Koren",1,1091,modern,0
2226,"Obres, Koztanyewcz",4,1092,orthographic-exact,1
2227,"Obres, Kozthanyewcz",4,1092,orthographic-exact,1
2228,"Obres, Lomnycza",4,1093,singleton,0
2229,"Obres, Welkowcz",2,1094,manual,1
2230,Odra,4,1095,manual,1
2231,Odra Zenth Georgh,4,1095,manual,1
2232,Odra Zenth Ghergh,4,1095,manual,1
2233,"Odra, Buzyn",4,1096,orthographic-exact,0
2234,"Odra, Bwzyn",4,1096,orthographic-exact,0
2235,"Odra, Bwzyn, Syllyakowyna",4,1097,singleton,0
2236,"Odra, Sellyakowyna",4,1098,modern,0
2237,"Odra, Syllyakowyna",4,1098,modern,0
2238,Odra-Zenthgyergy,4,1095,manual,1
2239,Odrazenthgergh,4,1095,manual,1
2240,Odrazenthghergh,4,1095,manual,1
2241,Okchewcz,1,1099,manual,0
2242,Okych,4,1100,modern,0
2243,Okych cum pertinentiis,4,1100,modern,0
2244,"Okych, Tersych",4,1101,singleton,0
2245,"Okych, sub",4,1100,modern,0
2246,Okych-castrum / Czwethkowychy,4,1100,modern,0
2247,Okych-castrum / Draganych,4,1100,modern,0
2248,Okych-castrum / Ladanye,4,1100,modern,0
2249,Okych-castrum / Pwrgarya,4,1100,modern,0
2250,Okych-castrum / Zdenchyna,4,1100,modern,0
2251,Okych-castrum / Zthankowa,4,1100,modern,0
2252,Okych-castrum cum pertinantiis,4,1100,modern,0
2253,Okych-castrum cum pertinentiis,4,1100,modern,0
2254,Okych-castrum cum pertinentiis et judicatibus,4,1100,modern,0
2255,"Okych-castrum cum pertinentiis, curia nobilitarii Kerezthynecz",4,1100,modern,0
2256,"Okych-castrum, Molwicza",4,1100,modern,0
2257,Okych-cum pertinentiis,4,1100,modern,0
2258,Okych-in pertinentiis castri et plebanorum,4,1100,modern,0
2259,"Olywercz, Kothnak",1,1102,manual,1
2260,Omellya,4,1103,manual,1
2261,Omellye,4,1104,manual,1
2262,Omelya,4,1103,manual,1
2263,Omelye,4,1104,manual,1
2264,Omilia,4,1105,manual,1
2265,Omnii Sancti,1,1106,singleton,0
2266,"Omnii Sancti (Svi Sveti, Sesvete)",1,1107,manual,1
2267,Omnii Sancti ad Monozlo,1,1108,manual,1
2268,Omnii Sancti in Prodauiz,1,322,manual,1
2269,Omnii Sancti-in portu,4,1109,singleton,0
2270,Omyla,4,1105,manual,1
2271,Omylia,4,1105,manual,1
2272,Omylya,4,1105,manual,1
2273,Opathoucz,1,1110,manual,0
2274,Opathowcz,1,1110,manual,0
2275,Opathowina,1,1110,manual,0
2276,Opathowyna,1,1110,manual,0
2277,Opathowyna,4,1111,manual,1
2278,Opathowyna (dempto Gorzko),4,1112,manual,1
2279,"Opathowyna, Kopam",4,4,modern,0
2280,Opathychyncz inferior,1,1110,manual,0
2281,Opathychyncz superior,1,1110,manual,0
2282,Opathynchyncz-inferior,1,1110,manual,0
2283,Opathynchyncz-superior,1,1110,manual,0
2284,Opathyncz,1,1110,manual,0
2285,Opathyncz Inferior,1,1110,manual,0
2286,Opathyncz Superior,1,1110,manual,0
2287,Oporovcz,1,1110,manual,0
2288,Oppathowyna,1,1110,manual,0
2289,Oppathowyna,4,1111,manual,1
2290,"Oppathowyna, Ad Kopam",4,4,modern,0
2291,"Oppathowyna, Ad Koppam",4,4,modern,0
2292,Oppidum,3,1113,singleton,0
2293,Opporowcz,4,1114,singleton,0
2294,Opporowcz ad Belam-castellum,1,32,manual,1
2295,Orbona,1,1115,manual,0
2296,Orbowcz,2,1116,singleton,0
2297,Orehocz,3,1117,manual,0
2298,Orehoucz,1,1118,modern,0
2299,Orehoucz,3,1119,manual,0
2300,Orehoucz cum pertinentiis,3,1119,manual,0
2301,"Orehoucz, Klenoucz",1,1120,modern,0
2302,"Orehoucz, Megye",1,1121,orthographic-exact,0
2303,"Orehouicza, Graberye",2,1122,orthographic-exact,1
2304,Orehouycza,2,1123,modern,0
2305,"Orehouycza, Borycheucz",2,1124,modern,0
2306,Orehovcz,1,1118,modern,0
2307,Orehowcz,1,1118,modern,0
2308,Orehowcz,2,1125,singleton,0
2309,Orehowcz,3,1119,manual,0
2310,"Orehowcz Wlady, uterque Rawenyk",3,1119,manual,0
2311,Orehowcz Zent Peter,1,1126,singleton,0
2312,"Orehowcz, Klemowcz",1,1120,modern,0
2313,"Orehowcz, Klenawcz",1,1120,modern,0
2314,"Orehowcz, Klenowcz",1,1120,modern,0
2315,"Orehowcz, Leczkowcz",1,1118,modern,0
2316,"Orehowcz, Megye",1,1121,orthographic-exact,0
2317,"Orehowcz, Polyana",1,1127,singleton,0
2318,"Orehowcz, Tharnowcz",1,1118,modern,0
2319,"Orehowcz, Wlachyn, utraque Rawennyk",3,1119,manual,0
2320,"Orehowcz,Rawennyk",3,1119,manual,0
2321,"Orehowcz,Wlachyn, utraque Rawennyk",3,1119,manual,0
2322,Orehowycza,2,1123,modern,0
2323,"Orehowycza, Borychewcz",2,1124,modern,0
2324,"Orehowycza, Boychewcz",2,1124,modern,0
2325,"Orehowycza, Graberye",2,1122,orthographic-exact,1
2326,Orehowycza-portio,2,1123,modern,0
2327,Oresya,3,1128,singleton,0
2328,Orosowcz,1,1129,orthographic-exact,0
2329,Orossowcz,1,1129,orthographic-exact,0
2330,"Orossowcz, Chakawcz",1,1130,singleton,0
2331,Orozowcz,1,1131,singleton,0
2332,Orrosowcz,1,1129,orthographic-exact,0
2333,Orthonowcz,1,1132,orthographic-fuzzy,1
2334,Ortunoucz,1,1132,orthographic-fuzzy,1
2335,Oskoucz,2,809,modern,0
2336,Oskowcz,2,809,modern,0
2337,Ostercz,2,1133,modern,0
2338,Ostercz-oppidum-cum pertinentiis,2,1133,modern,0
2339,Osthercz,2,1133,modern,0
2340,Othnya Zenth Pal,1,1134,manual,1
2341,Othok,1,34,modern,0
2342,Othok,2,645,manual,1
2343,Othok,4,35,manual,0
2344,Otok,2,645,manual,1
2345,Otthok,1,34,modern,0
2346,Otthok,4,35,manual,0
2347,"Otthok, Jemryhowcz",1,1135,singleton,0
2348,"Otthok-superior et inferior, Zenthilona apud Zamobor",4,1136,manual,0
2349,Owar,1,1137,manual,0
2350,Owar ad Caproncza,1,1138,manual,0
2351,Owar ad Koproncza,1,1138,manual,0
2352,Owar-waywodatus,1,1139,manual,0
2353,Ozal,4,1140,modern,0
2354,Ozal-castrum cum 7 judicatibus,4,1140,modern,0
2355,Ozal-castrum cum pertinantiis,4,1140,modern,0
2356,Ozal-castrum cum pertinentiis,4,1140,modern,0
2357,Ozal-castrum cum pertinentiis et judicatibus,4,1140,modern,0
2358,Ozall,4,1140,modern,0
2359,Ozally,4,1140,modern,0
2360,Oztercz,2,1133,modern,0
2361,Oztercz-castrum cum pertinentiis,2,1133,modern,0
2362,Ozterna,4,1141,modern,0
2363,Ozterwna,4,1141,modern,0
2364,Ozterwna (Bosyako),4,1141,modern,0
2365,Ozthercz,2,1133,modern,0
2366,Ozthercz-castrum cum pertinentiis,2,1133,modern,0
2367,"Ozthercz-provincia, oppidum",2,1133,modern,0
2368,Oztherwna,4,1141,modern,0
2369,Ozwgo,1,1142,manual,0
2370,Ozwgyo,1,1142,manual,0
2371,"Ozwgyo, Zenthgergh",1,1143,singleton,0
2372,Ozwgyo-cum Zenthgeorgh,1,1144,manual,1
2373,Palata,1,1145,manual,1
2374,Palatha,1,1145,manual,1
2375,Palichna Zenthpeter,1,1146,manual,0
2376,Palotha,1,1147,manual,1
2377,Palychna,1,1148,manual,0
2378,Palychna Zenth Peter,1,1146,manual,0
2379,Palychna Zenth Pether,1,1146,manual,0
2380,Palychna Zenthpeter,1,1146,manual,0
2381,"Palychna Zenthpeter, Gradysthe",1,1149,manual,0
2382,Palychna Zenthpether,1,1146,manual,0
2383,Palychnazenth Peter,1,1146,manual,0
2384,"Panynch, Chernech, Antholowcz, Thremech",3,1150,manual,1
2385,Parusovcz,1,1151,modern,0
2386,Parusowcz,1,1151,modern,0
2387,Parwsowcz,1,1151,modern,0
2388,Parwsowcz ad Belam,1,1152,manual,1
2389,"Parwzowcz, Kwrenowcz, Blasowcz",1,1153,singleton,0
2390,Parwzowhcz,1,1151,modern,0
2391,Pasahegh,1,1154,manual,1
2392,Paschyn,1,1155,manual,1
2393,Paschyncz,1,1155,manual,1
2394,Pasthincz,1,1156,manual,1
2395,Pathak,1,1157,modern,0
2396,"Pathak, Sybrynowcz",1,1157,modern,0
2397,"Paulosancz, Bresowcz",1,1158,manual,1
2398,Paulowcz,1,1151,modern,0
2399,Pavkowcz,1,1159,singleton,0
2400,"Pawlochancz, Brezowcz",1,1160,manual,0
2401,Pawloucz,1,1151,modern,0
2402,"Pawlowcz, Palche Polye",1,1161,manual,1
2403,Pawlysewcz,1,1151,modern,0
2404,Pawlyssowcz,1,1151,modern,0
2405,Peherio i Bedenycha,4,1162,singleton,0
2406,Pekercz,1,1163,manual,0
2407,Pekercz-waywodatus inferior,1,1164,manual,0
2408,Pekercz-waywodatus medius,1,1165,manual,0
2409,Pekercz-waywodatus superior,1,1166,manual,0
2410,Pekerzerdahel,1,1167,manual,0
2411,Peklencze,1,1168,manual,0
2412,Peklencze-waywodatus inferior,1,1164,manual,0
2413,Peklencze-waywodatus superior,1,1166,manual,0
2414,Peklenycze,1,1168,manual,0
2415,Pekrecz,1,1169,manual,0
2416,Perchinowcz,1,1170,manual,1
2417,Perchinowcz cum Nagkemlek,1,1171,manual,1
2418,"Perchynowcz, Bywrynowcz-ad Nagh Kemlek",1,1171,manual,1
2419,Perhoch,4,1172,manual,0
2420,Persinowcz,1,1173,manual,1
2421,Persynoucz,1,1173,manual,1
2422,Persynowcz,4,1174,manual,0
2423,Pertwssowcz,2,1175,modern,0
2424,Peschenicza,4,1176,modern,0
2425,Peschenycha,4,1176,modern,0
2426,Peschenycza,4,1176,modern,0
2427,Peschenycze,4,1176,modern,0
2428,Peschienycza,4,1176,modern,0
2429,Pestenne,1,1177,manual,0
2430,Pestenneye,1,1177,manual,0
2431,Pesthenye,1,1177,manual,0
2432,Pesthyene,1,1177,manual,0
2433,Peszerwara,4,1178,modern,0
2434,Peszeryo,4,1178,modern,0
2435,Peteryanch,3,1179,manual,0
2436,Peteryancz,3,1179,manual,0
2437,Pethrossowcz,2,1175,modern,0
2438,Pethrouyna,4,1180,orthographic-exact,0
2439,Pethrowyna,4,1180,orthographic-exact,0
2440,Pethrwssocz,2,1175,modern,0
2441,Pethrwssowcz,2,1175,modern,0
2442,Pethrwssowcz,4,1181,modern,0
2443,Petrisowcz,4,1181,modern,0
2444,Petrosancz,3,1182,manual,1
2445,Petrosowcz,2,1175,modern,0
2446,Petrovina,4,1180,orthographic-exact,0
2447,Petrowch,3,1183,orthographic-exact,0
2448,Petrowcz,1,1184,manual,1
2449,Petrowcz,3,1183,orthographic-exact,0
2450,Petrowdolecz,3,1185,singleton,0
2451,Petrowina,4,1180,orthographic-exact,0
2452,Petrowyna,1,1186,manual,1
2453,Petrowyna,4,1180,orthographic-exact,0
2454,Petrowyna in Farkasowcz,1,1187,manual,1
2455,Petrusoucz,2,1175,modern,0
2456,Petrussoucz,2,1175,modern,0
2457,Petrwsowcz,2,1175,modern,0
2458,Petrwsowcz,4,1181,modern,0
2459,Petrwssowcz,4,1181,modern,0
2460,Petryancz,3,1179,manual,0
2461,Petthrowyna,1,1186,manual,1
2462,Petthrowyna,4,1180,orthographic-exact,0
2463,Pezedolcz ad Belam,1,1188,manual,1
2464,Pezerio,4,1178,modern,0
2465,Pezerwara,4,1178,modern,0
2466,Pezerya,4,1178,modern,0
2467,Pezeryo,4,1178,modern,0
2468,"Pezeryo, Bukoucz",4,1189,singleton,0
2469,Philipfalwa,1,479,orthographic-fuzzy,1
